fileTrak,MFI,artist,album,song,localPath,duracion
/audio/hombre/Metallica/1993 - Heavy Best/02. Seek & Destroy.flac,hombre,Metallica,1993 - Heavy Best,02. Seek & Destroy,/audio/hombre/Metallica/1993 - Heavy Best,413.6933333333333
/audio/hombre/Metallica/1993 - Heavy Best/03. For Whom The Bell Tolls.flac,hombre,Metallica,1993 - Heavy Best,03. For Whom The Bell Tolls,/audio/hombre/Metallica/1993 - Heavy Best,312.53333333333336
/audio/hombre/Metallica/1993 - Heavy Best/04. Creeping Death.flac,hombre,Metallica,1993 - Heavy Best,04. Creeping Death,/audio/hombre/Metallica/1993 - Heavy Best,396.44
/audio/hombre/Metallica/1993 - Heavy Best/05. Master Of Puppets.flac,hombre,Metallica,1993 - Heavy Best,05. Master Of Puppets,/audio/hombre/Metallica/1993 - Heavy Best,516.16
"/audio/hombre/Metallica/1993 - Heavy Best/06. Damage, Inc..flac",hombre,Metallica,1993 - Heavy Best,"06. Damage, Inc.",/audio/hombre/Metallica/1993 - Heavy Best,330.46666666666664
/audio/hombre/Metallica/1993 - Heavy Best/07. One.flac,hombre,Metallica,1993 - Heavy Best,07. One,/audio/hombre/Metallica/1993 - Heavy Best,447.6666666666667
/audio/hombre/Metallica/1993 - Heavy Best/08. Harvester Of Sorrow.flac,hombre,Metallica,1993 - Heavy Best,08. Harvester Of Sorrow,/audio/hombre/Metallica/1993 - Heavy Best,344.17333333333335
/audio/hombre/Metallica/1993 - Heavy Best/09. Enter Sandman.flac,hombre,Metallica,1993 - Heavy Best,09. Enter Sandman,/audio/hombre/Metallica/1993 - Heavy Best,332.6
/audio/hombre/Metallica/1993 - Heavy Best/10. The Unforgiven.flac,hombre,Metallica,1993 - Heavy Best,10. The Unforgiven,/audio/hombre/Metallica/1993 - Heavy Best,386.3333333333333
/audio/hombre/Metallica/1993 - Heavy Best/11. …And Justice For All.flac,hombre,Metallica,1993 - Heavy Best,11. …And Justice For All,/audio/hombre/Metallica/1993 - Heavy Best,586.4
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/01. Nothing Else Matters.flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),01. Nothing Else Matters,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),382.0
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/01. The Ecstasy Of Gold _ Enter Sandman.flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),01. The Ecstasy Of Gold _ Enter Sandman,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),447.8933333333333
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/01. Through The Never.flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),01. Through The Never,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),227.6
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/02. Creeping Death.flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),02. Creeping Death,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),448.24
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/02. For Whom The Bell Tolls.flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),02. For Whom The Bell Tolls,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),348.3333333333333
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/02. Wherever I May Roam.flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),02. Wherever I May Roam,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),391.97333333333336
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/03. Am I Evil_.flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),03. Am I Evil_,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),341.36
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/03. Fade To Black.flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),03. Fade To Black,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),432.3333333333333
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/03. Harvester Of Sorrow.flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),03. Harvester Of Sorrow,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),438.8666666666667
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/04. Last Caress.flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),04. Last Caress,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),85.66666666666667
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/04. Master Of Puppets.flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),04. Master Of Puppets,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),275.3333333333333
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/04. Welcome Home (Sanitarium).flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),04. Welcome Home (Sanitarium),/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),399.06666666666666
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/05. One.flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),05. One,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),626.44
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/05. Sad But True.flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),05. Sad But True,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),367.0933333333333
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/05. Seek & Destroy.flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),05. Seek & Destroy,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),1088.3333333333333
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/06. Of Wolf And Man.flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),06. Of Wolf And Man,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),382.50666666666666
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/06. So What _ Battery.flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),06. So What _ Battery,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),605.8666666666667
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/06. Whiplash.flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),06. Whiplash,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),334.1333333333333
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/07. The Four Horsemen.flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),07. The Four Horsemen,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),366.6933333333333
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/07. The Unforgiven.flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),07. The Unforgiven,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),407.8
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/08. Justice Medley_ Eye Of The Beholder _ Blackened _ The Frayed Ends Of Sanity _ …And Justice For All _ Blackened.flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),08. Justice Medley_ Eye Of The Beholder _ Blackened _ The Frayed Ends Of Sanity _ …And Justice For All _ Blackened,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),578.36
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/08. Motorbreath.flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),08. Motorbreath,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),194.46666666666667
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/09. Solos (Bass _ Guitar).flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),09. Solos (Bass _ Guitar),/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),1129.5733333333333
/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD)/09. Stone Cold Crazy.flac,hombre,Metallica,1993 - Live Shit_Binge & Purge (3xCD),09. Stone Cold Crazy,/audio/hombre/Metallica/1993 - Live Shit_Binge & Purge (3xCD),332.53333333333336
/audio/hombre/Metallica/1996 - Apocalyptica_Plays Metallica By Four Cellos/01. Enter Sandman.flac,hombre,Metallica,1996 - Apocalyptica_Plays Metallica By Four Cellos,01. Enter Sandman,/audio/hombre/Metallica/1996 - Apocalyptica_Plays Metallica By Four Cellos,221.73333333333332
/audio/hombre/Metallica/1996 - Apocalyptica_Plays Metallica By Four Cellos/02. Master Of Puppets.flac,hombre,Metallica,1996 - Apocalyptica_Plays Metallica By Four Cellos,02. Master Of Puppets,/audio/hombre/Metallica/1996 - Apocalyptica_Plays Metallica By Four Cellos,436.8666666666667
/audio/hombre/Metallica/1996 - Apocalyptica_Plays Metallica By Four Cellos/03. Harvester Of Sorrow.flac,hombre,Metallica,1996 - Apocalyptica_Plays Metallica By Four Cellos,03. Harvester Of Sorrow,/audio/hombre/Metallica/1996 - Apocalyptica_Plays Metallica By Four Cellos,375.0
/audio/hombre/Metallica/1996 - Apocalyptica_Plays Metallica By Four Cellos/04. The Unforgiven.flac,hombre,Metallica,1996 - Apocalyptica_Plays Metallica By Four Cellos,04. The Unforgiven,/audio/hombre/Metallica/1996 - Apocalyptica_Plays Metallica By Four Cellos,323.2266666666667
/audio/hombre/Metallica/1996 - Apocalyptica_Plays Metallica By Four Cellos/05. Sad But True.flac,hombre,Metallica,1996 - Apocalyptica_Plays Metallica By Four Cellos,05. Sad But True,/audio/hombre/Metallica/1996 - Apocalyptica_Plays Metallica By Four Cellos,288.3066666666667
/audio/hombre/Metallica/1996 - Apocalyptica_Plays Metallica By Four Cellos/06. Creeping Death.flac,hombre,Metallica,1996 - Apocalyptica_Plays Metallica By Four Cellos,06. Creeping Death,/audio/hombre/Metallica/1996 - Apocalyptica_Plays Metallica By Four Cellos,308.36
/audio/hombre/Metallica/1996 - Apocalyptica_Plays Metallica By Four Cellos/07. Wherever I May Roam.flac,hombre,Metallica,1996 - Apocalyptica_Plays Metallica By Four Cellos,07. Wherever I May Roam,/audio/hombre/Metallica/1996 - Apocalyptica_Plays Metallica By Four Cellos,369.6666666666667
/audio/hombre/Metallica/1996 - Apocalyptica_Plays Metallica By Four Cellos/08. Welcome Home (Sanitarium).flac,hombre,Metallica,1996 - Apocalyptica_Plays Metallica By Four Cellos,08. Welcome Home (Sanitarium),/audio/hombre/Metallica/1996 - Apocalyptica_Plays Metallica By Four Cellos,351.93333333333334
/audio/hombre/Metallica/1996 - Fan Can/01. Breadfan.flac,hombre,Metallica,1996 - Fan Can,01. Breadfan,/audio/hombre/Metallica/1996 - Fan Can,192.73333333333332
/audio/hombre/Metallica/1996 - Fan Can/02. Motorbreath.flac,hombre,Metallica,1996 - Fan Can,02. Motorbreath,/audio/hombre/Metallica/1996 - Fan Can,197.10666666666665
/audio/hombre/Metallica/1996 - Fan Can/03. Medley #1.flac,hombre,Metallica,1996 - Fan Can,03. Medley #1,/audio/hombre/Metallica/1996 - Fan Can,436.46666666666664
/audio/hombre/Metallica/1996 - Fan Can/04. Medley #2.flac,hombre,Metallica,1996 - Fan Can,04. Medley #2,/audio/hombre/Metallica/1996 - Fan Can,277.3333333333333
/audio/hombre/Metallica/1996 - Fan Can/05. Medley #3.flac,hombre,Metallica,1996 - Fan Can,05. Medley #3,/audio/hombre/Metallica/1996 - Fan Can,520.6
/audio/hombre/Metallica/1996 - Fan Can/06. Medley #4.flac,hombre,Metallica,1996 - Fan Can,06. Medley #4,/audio/hombre/Metallica/1996 - Fan Can,262.49333333333334
/audio/hombre/Metallica/1996 - Fan Can/07. Medley #5.flac,hombre,Metallica,1996 - Fan Can,07. Medley #5,/audio/hombre/Metallica/1996 - Fan Can,247.04
/audio/hombre/Metallica/1996 - Fan Can/08. Medley #6.flac,hombre,Metallica,1996 - Fan Can,08. Medley #6,/audio/hombre/Metallica/1996 - Fan Can,272.2266666666667
/audio/hombre/Metallica/1996 - Fan Can/09. Talk In The Studio.flac,hombre,Metallica,1996 - Fan Can,09. Talk In The Studio,/audio/hombre/Metallica/1996 - Fan Can,125.77333333333333
/audio/hombre/Metallica/1996 - Fan Can/10. Medley #7.flac,hombre,Metallica,1996 - Fan Can,10. Medley #7,/audio/hombre/Metallica/1996 - Fan Can,368.6666666666667
/audio/hombre/Metallica/1996 - Fan Can/11. Jam.flac,hombre,Metallica,1996 - Fan Can,11. Jam,/audio/hombre/Metallica/1996 - Fan Can,390.93333333333334
/audio/hombre/Metallica/1996 - Fan Can/12. Better Than You.flac,hombre,Metallica,1996 - Fan Can,12. Better Than You,/audio/hombre/Metallica/1996 - Fan Can,374.8933333333333
/audio/hombre/Metallica/1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996)/01. Fade To Black.flac,hombre,Metallica,1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996),01. Fade To Black,/audio/hombre/Metallica/1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996),526.2666666666667
/audio/hombre/Metallica/1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996)/02. King Nothing.flac,hombre,Metallica,1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996),02. King Nothing,/audio/hombre/Metallica/1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996),438.84
/audio/hombre/Metallica/1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996)/03. One.flac,hombre,Metallica,1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996),03. One,/audio/hombre/Metallica/1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996),475.96
/audio/hombre/Metallica/1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996)/04. Whenever I May Roam.flac,hombre,Metallica,1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996),04. Whenever I May Roam,/audio/hombre/Metallica/1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996),436.93333333333334
/audio/hombre/Metallica/1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996)/05. Nothing Else Matters.flac,hombre,Metallica,1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996),05. Nothing Else Matters,/audio/hombre/Metallica/1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996),363.17333333333335
/audio/hombre/Metallica/1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996)/06. Last Caress.flac,hombre,Metallica,1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996),06. Last Caress,/audio/hombre/Metallica/1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996),120.13333333333334
/audio/hombre/Metallica/1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996)/07. Master Of Puppets .flac,hombre,Metallica,1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996),07. Master Of Puppets ,/audio/hombre/Metallica/1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996),240.16
/audio/hombre/Metallica/1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996)/08. Overkill.flac,hombre,Metallica,1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996),08. Overkill,/audio/hombre/Metallica/1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996),294.9066666666667
/audio/hombre/Metallica/1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996)/09. Motorbreath.flac,hombre,Metallica,1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996),09. Motorbreath,/audio/hombre/Metallica/1997 - Fan Can #2 (San Francisco Slim's Club_June 9th & 10th_1996),322.82666666666665
/audio/hombre/Metallica/1997 - Reload/01. Fuel.flac,hombre,Metallica,1997 - Reload,01. Fuel,/audio/hombre/Metallica/1997 - Reload,269.73333333333335
/audio/hombre/Metallica/1997 - Reload/02. The Memory Remains.flac,hombre,Metallica,1997 - Reload,02. The Memory Remains,/audio/hombre/Metallica/1997 - Reload,279.24
/audio/hombre/Metallica/1997 - Reload/03. Devil’s Dance.flac,hombre,Metallica,1997 - Reload,03. Devil’s Dance,/audio/hombre/Metallica/1997 - Reload,318.96
/audio/hombre/Metallica/1997 - Reload/04. The Unforgiven II.flac,hombre,Metallica,1997 - Reload,04. The Unforgiven II,/audio/hombre/Metallica/1997 - Reload,396.44
/audio/hombre/Metallica/1997 - Reload/05. Better Than You.flac,hombre,Metallica,1997 - Reload,05. Better Than You,/audio/hombre/Metallica/1997 - Reload,321.6
/audio/hombre/Metallica/1997 - Reload/06. Slither.flac,hombre,Metallica,1997 - Reload,06. Slither,/audio/hombre/Metallica/1997 - Reload,313.2
/audio/hombre/Metallica/1997 - Reload/07. Carpe Diem Baby.flac,hombre,Metallica,1997 - Reload,07. Carpe Diem Baby,/audio/hombre/Metallica/1997 - Reload,372.2
/audio/hombre/Metallica/1997 - Reload/08. Bad Seed.flac,hombre,Metallica,1997 - Reload,08. Bad Seed,/audio/hombre/Metallica/1997 - Reload,245.33333333333334
/audio/hombre/Metallica/1997 - Reload/09. Where The Wild Things Are.flac,hombre,Metallica,1997 - Reload,09. Where The Wild Things Are,/audio/hombre/Metallica/1997 - Reload,414.1333333333333
/audio/hombre/Metallica/1997 - Reload/10. Prince Charming.flac,hombre,Metallica,1997 - Reload,10. Prince Charming,/audio/hombre/Metallica/1997 - Reload,365.2266666666667
/audio/hombre/Metallica/1997 - Reload/11. Low Man’s Lyric.flac,hombre,Metallica,1997 - Reload,11. Low Man’s Lyric,/audio/hombre/Metallica/1997 - Reload,457.26666666666665
/audio/hombre/Metallica/1997 - Reload/12. Attitude.flac,hombre,Metallica,1997 - Reload,12. Attitude,/audio/hombre/Metallica/1997 - Reload,316.24
/audio/hombre/Metallica/1997 - Reload/13. Fixxxer.flac,hombre,Metallica,1997 - Reload,13. Fixxxer,/audio/hombre/Metallica/1997 - Reload,495.2266666666667
/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/01. Free Speech For The Dumb.flac,hombre,Metallica,1998 - Garage Inc (2xCD),01. Free Speech For The Dumb,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),155.36
/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/01. Helpless.flac,hombre,Metallica,1998 - Garage Inc (2xCD),01. Helpless,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),398.36
/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/02. It’s Electric.flac,hombre,Metallica,1998 - Garage Inc (2xCD),02. It’s Electric,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),213.93333333333334
/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/02. The Small Hours.flac,hombre,Metallica,1998 - Garage Inc (2xCD),02. The Small Hours,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),403.2
/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/03. Sabbra Cadabra.flac,hombre,Metallica,1998 - Garage Inc (2xCD),03. Sabbra Cadabra,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),380.24
/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/03. The Wait.flac,hombre,Metallica,1998 - Garage Inc (2xCD),03. The Wait,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),295.3066666666667
/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/04. Crash Course In Brain Surgery.flac,hombre,Metallica,1998 - Garage Inc (2xCD),04. Crash Course In Brain Surgery,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),190.33333333333334
/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/04. Turn The Page.flac,hombre,Metallica,1998 - Garage Inc (2xCD),04. Turn The Page,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),366.46666666666664
"/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/05. Die, Die My Darling.flac",hombre,Metallica,1998 - Garage Inc (2xCD),"05. Die, Die My Darling",/audio/hombre/Metallica/1998 - Garage Inc (2xCD),149.26666666666668
/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/05. Last Caress _ Green Hell.flac,hombre,Metallica,1998 - Garage Inc (2xCD),05. Last Caress _ Green Hell,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),209.8
/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/06. Am I Evil_.flac,hombre,Metallica,1998 - Garage Inc (2xCD),06. Am I Evil_,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),470.1333333333333
/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/06. Loverman.flac,hombre,Metallica,1998 - Garage Inc (2xCD),06. Loverman,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),472.6933333333333
/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/07. Blitzkrieg.flac,hombre,Metallica,1998 - Garage Inc (2xCD),07. Blitzkrieg,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),216.8
/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/07. Mercyful Fate.flac,hombre,Metallica,1998 - Garage Inc (2xCD),07. Mercyful Fate,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),671.64
/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/08. Astronomy.flac,hombre,Metallica,1998 - Garage Inc (2xCD),08. Astronomy,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),397.46666666666664
/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/08. Breadfan.flac,hombre,Metallica,1998 - Garage Inc (2xCD),08. Breadfan,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),341.4
/audio/hombre/Metallica/1998 - Garage Inc (2xCD)/09. The Prince.flac,hombre,Metallica,1998 - Garage Inc (2xCD),09. The Prince,/audio/hombre/Metallica/1998 - Garage Inc (2xCD),265.53333333333336
